(235937, 232575, 39688)
(235945, 174936, 158327)
(235945, 200976, 123607)
(235985, 182624, 149457)
(235985, 217167, 92344)
(235985, 226737, 65416)
(235985, 235984, 687)
(235993, 219065, 87768)
(235993, 230585, 50232)
(235997, 235972, 3435)
(236009, 209559, 108560)
(236009, 222320, 79209)
(236009, 234441, 27160)
(236009, 235960, 4809)
(236017, 233208, 36305)
(236021, 227740, 61971)
(236029, 205771, 115620)
(236029, 215221, 96900)
(236045, 176187, 157084)
(236045, 200133, 125156)
(236045, 228603, 58804)
(236045, 235924, 7557)
(236053, 220915, 83172)
(236057, 208832, 110055)
(236057, 230432, 51225)
(236069, 235900, 8931)
(236077, 206148, 115045)
(236105, 211456, 105033)
(236105, 232407, 41624)
(236125, 213227, 101436)
(236125, 216804, 93547)
(236129, 235840, 11679)
(236153, 198128, 128505)
(236165, 172156, 161667)
(236165, 203404, 120003)
(236165, 222717, 78556)
(236165, 235804, 13053)
(236185, 174233, 159456)
(236185, 201863, 122616)
(236197, 167028, 167005)
(236197, 236195, 972)
(236209, 230280, 52591)
(236221, 214020, 99979)
(236221, 236171, 4860)
(236237, 188805, 141988)
(236237, 232988, 39045)
(236245, 190643, 139524)
(236245, 222084, 80563)
(236245, 224796, 72653)
(236245, 236147, 6804)
(236249, 177200, 156249)
(236249, 186951, 144440)
(236249, 234201, 31040)
(236249, 235720, 15801)
(236261, 226461, 67340)
(236273, 192465, 137048)
(236273, 211185, 105952)
(236281, 185081, 146880)
(236281, 232231, 43560)
(236293, 228355, 60732)
(236297, 235672, 17175)
(236317, 190092, 140395)
(236317, 236075, 10692)
(236321, 187480, 143871)
(236321, 200600, 124929)
(236329, 224471, 73920)
(236333, 183195, 149308)
(236345, 172263, 161816)
(236345, 203577, 120064)
(236353, 192672, 136895)
(236353, 232872, 40415)
(236365, 184836, 147323)
(236365, 218693, 89676)
(236365, 230124, 53957)
(236365, 236027, 12636)
(236377, 216775, 94248)
(236381, 234069, 32980)
(236389, 196061, 132060)
(236389, 208500, 111389)
(236393, 219232, 88425)
(236393, 227368, 64695)
(236405, 181293, 151724)
(236405, 216524, 94893)
(236405, 220563, 85084)
(236405, 235564, 19923)
(236429, 195220, 133371)
(236441, 174440, 159609)
(236441, 214809, 98800)
(236449, 182160, 150751)
(236461, 224580, 74011)
(236465, 232047, 45496)
(236465, 235504, 21297)
(236473, 209095, 110448)
(236473, 232752, 41785)
(236477, 197835, 129548)
(236485, 221844, 81917)
(236485, 235907, 16524)
(236497, 179375, 154128)
(236497, 222385, 80472)
(236521, 213720, 101321)
(236521, 233929, 34920)
(236525, 170277, 164164)
(236525, 229964, 55323)
(236545, 197736, 129823)
(236545, 226177, 69264)
(236549, 228099, 62660)
(236557, 212795, 103332)
(236557, 235835, 18468)
(236573, 179452, 154155)
(236585, 199593, 127024)
(236585, 227176, 66057)
(236597, 232628, 43155)
(236597, 235372, 24045)
(236609, 177441, 156520)
(236641, 224159, 75840)
(236653, 229925, 56028)
(236657, 218968, 89775)
(236657, 231855, 47432)
(236669, 233781, 36860)
(236669, 235300, 25419)
(236681, 224360, 75369)
(236689, 216240, 96239)
(236689, 229800, 56689)
(236701, 200220, 126251)
(236713, 201335, 124488)
(236725, 206957, 114924)
(236725, 208164, 112723)
(236725, 210733, 107844)
(236725, 235667, 22356)
(236729, 221600, 83271)
(236737, 176712, 157535)
(236741, 175491, 158900)
(236741, 210820, 107709)
(236749, 189660, 141701)
(236765, 187036, 145173)
(236765, 220203, 86996)
(236773, 192252, 138205)
(236777, 205448, 117705)
(236777, 216375, 96152)
(236813, 227835, 64588)
(236821, 184380, 148621)
(236821, 235571, 24300)
(236825, 213416, 102663)
(236825, 235144, 28167)
(236837, 194812, 134685)
(236837, 222045, 82388)
(236857, 188185, 143832)
(236857, 229632, 58055)
(236857, 231655, 49368)
(236857, 232368, 45895)
(236861, 203061, 121940)
(236861, 214389, 100700)
(236869, 191869, 138900)
(236881, 186319, 146280)
(236893, 173525, 161268)
(236897, 202672, 122655)
(236905, 193687, 136416)
(236905, 224136, 76727)
(236909, 235060, 29541)
(236917, 181692, 152045)
(236941, 173940, 160891)
(236941, 197340, 131141)
(236945, 168824, 166257)
(236945, 208623, 112336)
(236977, 215952, 97585)
(236977, 221352, 84625)
(236981, 226780, 68781)
(236989, 182539, 151140)
(236989, 233461, 40740)
(236993, 232232, 47265)
(237029, 204771, 119380)
(237029, 229460, 59421)
(237037, 197275, 131412)
(237037, 235355, 28188)
(237053, 178972, 155445)
(237065, 171543, 163624)
(237065, 207824, 114057)
(237065, 210496, 109047)
(237065, 231447, 51304)
(237073, 180625, 153552)
(237085, 199836, 127573)
(237085, 227563, 66516)
(237089, 234880, 32289)
(237133, 199045, 128892)
(237133, 205092, 119035)
(237133, 213108, 104005)
(237133, 217925, 93492)
(237133, 219835, 88908)
(237133, 223908, 78085)
(237133, 229445, 59892)
(237133, 232092, 48635)
(237137, 225585, 73112)
(237157, 235235, 30132)
(237161, 233289, 42680)
(237173, 237165, 1948)
(237185, 171136, 164223)
(237185, 189224, 143007)
(237185, 210273, 109736)
(237185, 215967, 98056)
(237185, 221697, 84304)
(237185, 226576, 70143)
(237185, 234784, 33663)
(237185, 237153, 3896)
(237197, 191828, 139515)
(237197, 218428, 92475)
(237205, 229284, 60787)
(237205, 237133, 5844)
(237217, 206465, 116808)
(237229, 176220, 158821)
(237229, 221100, 85979)
(237233, 237105, 7792)
(237257, 169545, 165968)
(237269, 215660, 98931)
(237269, 237069, 9740)
(237277, 231948, 50005)
(237289, 213961, 102600)
(237289, 223511, 79680)
(237301, 176749, 158340)
(237313, 237025, 11688)
(237341, 196940, 132459)
(237341, 233109, 44620)
(237361, 237360, 689)
(237365, 223676, 79443)
(237365, 227283, 68444)
(237365, 236973, 13636)
(237365, 237356, 2067)
(237373, 237348, 3445)
(237385, 202537, 123816)
(237385, 229104, 62153)
(237385, 229193, 61824)
(237385, 237336, 4823)
(237389, 181220, 153339)
(237389, 234580, 36411)
(237401, 237320, 6201)
(237409, 207480, 115391)
(237421, 234971, 34020)
(237421, 237300, 7579)
(237425, 208143, 114224)
(237425, 236913, 15584)
(237445, 173436, 162173)
(237445, 174787, 160716)
(237445, 211907, 107124)
(237445, 212796, 105347)
(237469, 168300, 167531)
(237469, 189419, 143220)
(237473, 191265, 140752)
(237473, 199448, 128895)
(237473, 218152, 93825)
(237473, 237248, 10335)
(237485, 187557, 145676)
(237485, 220844, 87333)
(237493, 204732, 120365)
(237493, 236845, 17532)
(237497, 193095, 138272)
(237497, 234472, 37785)
(237505, 231007, 55176)
(237505, 237216, 11713)
(237509, 219459, 90820)
(237529, 217529, 95400)
(237529, 232921, 46560)
(237541, 194909, 135780)
(237541, 204259, 121260)
(237541, 221341, 86220)
(237541, 237180, 13091)
(237565, 215364, 100277)
(237565, 234827, 35964)
(237569, 228920, 63519)
(237569, 236769, 19480)
(237577, 183785, 150552)
(237577, 231648, 52745)
(237581, 237140, 14469)
(237605, 196707, 133276)
(237605, 226156, 72867)
(237625, 188784, 144313)
(237625, 237096, 15847)
(237653, 181875, 152972)
(237653, 209805, 111628)
(237653, 226995, 70372)
(237653, 236685, 21428)
(237665, 186136, 147777)
(237665, 193984, 137313)
(237673, 237048, 17225)
(237689, 198489, 130760)
(237701, 170620, 165501)
(237725, 175724, 160107)
(237725, 209836, 111723)
(237725, 234244, 40533)
(237725, 236996, 18603)
(237733, 231492, 54115)
(237737, 230775, 57112)
(237745, 183456, 151217)
(237745, 196536, 133777)
(237745, 220584, 88687)
(237745, 236593, 23376)
(237749, 179949, 155380)
(237757, 207132, 116725)
(237757, 228732, 64885)
(237761, 212480, 106689)
(237761, 224961, 76960)
(237781, 236940, 19981)
(237793, 170815, 165432)
(237793, 200255, 128232)
(237821, 225940, 74229)
(237841, 223200, 82159)
(237841, 236880, 21359)
(237845, 234124, 41907)
(237845, 236493, 25324)
(237857, 204368, 121695)
(237865, 178007, 157776)
(237865, 180744, 154633)
(237865, 199056, 130217)
(237865, 215064, 101623)
(237877, 234515, 39852)
(237893, 219075, 92732)
(237893, 231332, 55485)
(237901, 211451, 109020)
(237905, 220977, 88136)
(237905, 236816, 22737)
(237913, 207655, 116112)
(237913, 228665, 65688)
(237929, 232521, 50440)
(237949, 226699, 72300)
(237949, 228540, 66251)
(237953, 172928, 163455)
(237953, 236385, 27272)
(237973, 236748, 24115)
(237977, 230535, 59048)
(237997, 168805, 167772)
(238001, 176049, 160160)
(238009, 220320, 90041)
(238025, 201544, 126633)
(238025, 215127, 101864)
(238037, 217588, 96525)
(238045, 234347, 41796)
(238045, 236676, 25493)
(238057, 190968, 142135)
(238057, 231168, 56855)
(238061, 203739, 123140)
(238061, 209500, 113061)
(238069, 188340, 145619)
(238069, 236269, 29220)
(238081, 212160, 108031)
(238085, 190653, 142604)
(238085, 193564, 138627)
(238085, 222956, 83517)
(238085, 224637, 78884)
(238093, 188795, 145068)
(238097, 192495, 140128)
(238097, 233872, 44655)
(238109, 206780, 118059)
(238121, 185680, 149079)
(238121, 186921, 147520)
(238129, 194321, 137640)
(238129, 209329, 113520)
(238141, 232309, 52380)
(238145, 228344, 67617)
(238145, 238143, 976)
(238153, 196128, 135095)
(238153, 238135, 2928)
(238157, 174075, 162532)
(238169, 185031, 149960)
(238169, 213081, 106400)
(238169, 214760, 102969)
(238169, 238119, 4880)
(238181, 196131, 135140)
(238193, 236145, 31168)
(238193, 238095, 6832)
(238201, 236520, 28249)
(238213, 182988, 152515)
(238225, 175224, 161393)
(238225, 205457, 120576)
(238225, 230287, 60984)
(238225, 238063, 8784)
(238229, 233740, 46029)
(238237, 183125, 152388)
(238253, 197925, 132628)
(238253, 226395, 74228)
(238261, 198660, 131539)
(238265, 225496, 76953)
(238265, 238023, 10736)
(238277, 220052, 91395)
(238277, 220605, 90052)
(238285, 218683, 94644)
(238285, 236436, 29627)
(238313, 237975, 12688)
(238321, 222479, 85440)
(238325, 181203, 154804)
(238325, 236013, 33116)
(238333, 172085, 164892)
(238333, 222708, 84875)
(238345, 180264, 155927)
(238345, 199703, 130104)
(238345, 216713, 99216)
(238345, 228144, 68983)
(238361, 232089, 54320)
(238369, 237919, 14640)
(238373, 236348, 31005)
(238397, 230828, 59595)
(238405, 211836, 109373)
(238405, 233987, 45684)
(238409, 201160, 127959)
(238409, 207159, 118000)
(238417, 224305, 80808)
(238433, 179265, 157208)
(238433, 237855, 16592)
(238457, 201465, 127568)
(238457, 214695, 103768)
(238465, 172416, 164737)
(238465, 206424, 119393)
(238465, 235873, 35064)
(238465, 236256, 32383)
(238477, 214452, 104315)
(238481, 230031, 62920)
(238493, 190532, 143445)
(238493, 225268, 78315)
(238505, 233464, 48777)
(238505, 237783, 18544)
(238517, 177508, 159315)
(238517, 187892, 146925)
(238529, 170079, 167240)
(238549, 219780, 92749)
(238549, 227940, 70349)
(238561, 177311, 159600)
(238561, 236160, 33761)
(238565, 195716, 136413)
(238565, 226083, 76156)
(238573, 230652, 60965)
(238585, 222456, 86233)
(238585, 237703, 20496)
(238589, 203211, 125020)
(238589, 231861, 56260)
(238597, 203628, 124355)
(238597, 233795, 47628)
(238613, 208845, 115412)
(238613, 235725, 37012)
(238649, 233320, 50151)
(238657, 220225, 91968)
(238661, 198260, 132861)
(238661, 236060, 35139)
(238673, 237615, 22448)
(238681, 222119, 87360)
(238685, 182516, 153813)
(238685, 218283, 96556)
(238705, 190033, 144456)
(238705, 191887, 141984)
(238709, 175341, 161980)
(238729, 174720, 162679)
(238741, 204941, 122460)
(238741, 238740, 691)
(238745, 169576, 168057)
(238745, 208816, 115737)
(238745, 229767, 64856)
(238745, 238736, 2073)
(238753, 230472, 62335)
(238753, 238728, 3455)
(238757, 223965, 82732)
(238757, 227732, 71715)
(238765, 186277, 149364)
(238765, 195547, 137004)
(238765, 227813, 71484)
(238765, 238716, 4837)
(238769, 235569, 38960)
(238769, 237519, 24400)
(238781, 238700, 6219)
(238789, 214140, 105661)
(238801, 238680, 7601)
(238825, 197353, 134496)
(238825, 206064, 120727)
(238825, 219504, 94103)
(238825, 238656, 8983)
(238829, 179780, 157221)
(238837, 210515, 112812)
(238841, 222200, 87591)
(238853, 238628, 10365)
(238873, 235848, 37895)
(238873, 237415, 26352)
(238877, 173355, 164348)
(238885, 225763, 78084)
(238885, 238596, 11747)
(238897, 214255, 105672)
(238913, 206655, 119888)
(238913, 216712, 100575)
(238921, 238560, 13129)
(238933, 190092, 144755)
(238933, 235405, 40908)
(238937, 192712, 141255)
(238937, 230288, 63705)
(238949, 233020, 52899)
(238961, 224800, 81039)
(238961, 238520, 14511)
(238969, 187440, 148231)
(238969, 227520, 73081)
(238981, 171900, 166019)
(238981, 195300, 137731)
(238985, 235736, 39273)
(238985, 237303, 28304)
(239005, 180523, 156636)
(239005, 200917, 129444)
(239005, 233387, 51516)
(239005, 238476, 15893)
(239017, 229495, 66792)
(239045, 184756, 151683)
(239045, 219837, 93884)
(239053, 238428, 17275)
(239065, 171353, 166704)
(239065, 197856, 134183)
(239065, 211176, 112057)
(239065, 227513, 73416)
(239069, 231381, 60140)
(239081, 212169, 110200)
(239093, 208468, 117075)
(239093, 217875, 98468)
(239101, 221940, 88949)
(239101, 235620, 40651)
(239105, 208353, 117304)
(239105, 213824, 107007)
(239105, 219224, 95457)
(239105, 223617, 84656)
(239105, 232864, 54273)
(239105, 235233, 42856)
(239105, 237183, 30256)
(239105, 238376, 18657)
(239125, 178573, 159036)
(239125, 239117, 1956)
(239137, 239105, 3912)
(239161, 182040, 155111)
(239161, 238320, 20039)
(239185, 227304, 74447)
(239185, 239057, 7824)
(239189, 200380, 130611)
(239189, 205700, 122061)
(239201, 224560, 82401)
(239213, 216412, 101925)
(239213, 225435, 80012)
(239221, 233171, 53460)
(239221, 235500, 42029)
(239221, 238260, 21421)
(239221, 239021, 9780)
(239233, 237055, 32208)
(239237, 174212, 163965)
(239273, 169335, 169048)
(239285, 235053, 44804)
(239285, 238196, 22803)
(239297, 229215, 68728)
(239317, 179292, 158515)
(239317, 210035, 114708)
(239317, 229908, 66445)
(239317, 238925, 13692)
(239321, 191271, 143840)
(239321, 231129, 62080)
(239329, 193121, 141360)
(239333, 189405, 146308)
(239345, 213807, 107576)
(239345, 235376, 43407)
(239353, 202872, 127015)
(239353, 238128, 24185)
(239357, 194955, 138868)
(239369, 192280, 142569)
(239369, 236919, 34160)
(239377, 189648, 146065)
(239377, 238865, 15648)
(239389, 218940, 96811)
(239401, 194880, 139049)
(239401, 210840, 113399)
(239405, 196773, 136364)
(239405, 227084, 75813)
(239417, 185625, 151208)
(239425, 186984, 149537)
(239425, 206143, 121776)
(239425, 213504, 108353)
(239425, 238056, 25567)
(239429, 232540, 57021)
(239441, 219441, 95800)
(239461, 223261, 86580)
(239473, 197448, 135505)
(239473, 234865, 46752)
(239489, 183711, 153640)
(239501, 171380, 167301)
(239501, 237980, 26949)
(239509, 217459, 100380)
(239513, 176512, 161895)
(239513, 184288, 152985)
(239513, 229712, 67815)
(239513, 236775, 36112)
(239521, 238721, 19560)
(239549, 211701, 112100)
(239549, 225099, 81940)
(239557, 205332, 123395)
(239581, 230869, 64020)
(239581, 237900, 28331)
(239585, 199984, 131937)
(239585, 228927, 70664)
(239597, 232372, 58395)
(239605, 172627, 166164)
(239605, 207853, 119196)
(239605, 235116, 46163)
(239605, 238637, 21516)
(239629, 215429, 104940)
(239629, 226860, 77179)
(239633, 221408, 91665)
(239641, 181560, 156409)
(239665, 236623, 38064)
(239665, 237816, 29713)
(239669, 202131, 128780)
(239669, 234669, 48700)
(239677, 218652, 98165)
(239677, 232715, 57348)
(239689, 226889, 77280)
(239693, 179835, 158468)
(239693, 224068, 85125)
(239713, 229512, 69185)
(239737, 202488, 128345)
(239741, 210500, 114741)
(239741, 234980, 47541)
(239749, 173700, 165251)
(239749, 213180, 109699)
(239753, 237728, 31095)
(239797, 203885, 126228)
(239797, 238445, 25428)
(239801, 207760, 119751)
(239801, 213351, 109480)
(239809, 178800, 159809)
(239809, 220991, 93120)
(239825, 177873, 160864)
(239825, 194456, 140367)
(239825, 222897, 88504)
(239825, 236463, 40016)
(239845, 219037, 97716)
(239845, 237636, 32477)
(239849, 230601, 65960)
(239857, 226632, 78545)
(239873, 234465, 50648)
(239881, 228631, 72600)
(239881, 234840, 48919)
(239885, 186524, 150843)
(239885, 197036, 136827)
(239893, 224755, 83868)
(239905, 221136, 93023)
(239905, 238337, 27384)
(239917, 229308, 70555)
(239917, 232475, 59292)
(239929, 204960, 124729)
(239933, 217035, 102292)
(239941, 192509, 143220)
(239941, 237540, 33859)
(239945, 190647, 145696)
(239945, 205623, 123664)
(239945, 223816, 86487)
(239945, 232024, 61143)
(239957, 194355, 140732)
(239969, 188769, 148160)
(239969, 218360, 99519)
(239977, 175895, 163248)
(239993, 196185, 138232)
(239993, 236295, 41968)
(240013, 186875, 150612)
(240013, 226565, 79212)
(240017, 176008, 163185)
(240025, 170856, 168583)
(240025, 234696, 50297)
(240041, 237440, 35241)
(240049, 197999, 135720)
(240073, 214985, 106848)
(240077, 184965, 153052)
(240077, 212852, 111045)
(240085, 210156, 116083)
(240085, 234253, 52596)
(240089, 226400, 79911)
(240101, 240099, 980)
(240109, 240091, 2940)
(240113, 207345, 121088)
(240125, 181076, 157707)
(240125, 199797, 133196)
(240125, 231844, 62517)
(240125, 240124, 693)
(240137, 215488, 105975)
(240137, 240112, 3465)
(240145, 237336, 36623)
(240145, 238097, 31296)
(240161, 183039, 155480)
(240161, 207400, 121089)
(240169, 236119, 43920)
(240173, 234548, 51675)
(240181, 220860, 94381)
(240181, 240019, 8820)
(240197, 222525, 90428)
(240209, 240040, 9009)
(240221, 201579, 130660)
(240221, 239979, 10780)
(240245, 191404, 145197)
(240245, 224403, 85796)
(240253, 194028, 141685)
(240253, 237228, 38005)
(240257, 218625, 99632)
(240265, 173184, 166537)
(240265, 181097, 157896)
(240265, 212887, 111384)
(240265, 218064, 100873)
(240269, 239931, 12740)
(240269, 239980, 11781)
(240277, 188748, 148685)
(240277, 237965, 33252)
(240301, 196620, 138149)
(240301, 209051, 118500)
(240305, 178304, 161103)
(240305, 204584, 126063)
(240305, 234033, 54544)
(240305, 239944, 13167)
(240325, 226164, 81277)
(240325, 234396, 53053)
(240337, 203345, 128112)
(240337, 228888, 73295)
(240341, 171891, 167980)
(240349, 186060, 152149)
(240353, 235935, 45872)
(240365, 216603, 104204)
(240365, 237116, 39387)
(240389, 179139, 160300)
(240389, 199180, 134589)
(240389, 239811, 16660)
(240389, 239860, 15939)
(240409, 212520, 112391)
(240409, 230041, 69840)
(240421, 231971, 63180)
(240433, 209808, 117425)
(240437, 239812, 17325)
(240461, 183340, 155589)
(240461, 220580, 95739)
(240461, 223300, 89211)
(240461, 239739, 18620)
(240473, 205095, 125552)
(240481, 234240, 54431)
(240481, 237000, 40769)
(240497, 228015, 76472)
(240497, 231472, 65265)
(240509, 210741, 115900)
(240517, 201708, 131005)
(240533, 177165, 162692)
(240533, 233805, 56492)
(240545, 235743, 47824)
(240545, 239704, 20097)
(240553, 170328, 169865)
(240553, 228672, 74665)
(240565, 193747, 142596)
(240565, 217764, 102227)
(240565, 225924, 82643)
(240565, 237677, 37164)
(240577, 190015, 147552)
(240577, 222145, 92352)
(240589, 195589, 140100)
(240601, 220199, 96960)
(240601, 236880, 42151)
(240605, 224043, 87724)
(240605, 239644, 21483)
(240613, 180588, 159005)
(240613, 188125, 150012)
(240629, 206829, 122980)
(240629, 239571, 22540)
(240641, 234080, 55809)
(240677, 218205, 101548)
(240685, 193596, 143003)
(240685, 204204, 127397)
(240685, 225893, 83076)
(240685, 231707, 65124)
(240689, 190960, 146511)
(240689, 231280, 66639)
(240697, 175175, 165072)
(240697, 199225, 135072)
(240701, 229749, 71780)
(240721, 196200, 139471)
(240721, 237521, 39120)
(240725, 223036, 90573)
(240725, 236756, 43533)
(240733, 188292, 149995)
(240745, 184297, 154896)
(240745, 212184, 113737)
(240745, 220296, 97097)
(240745, 235543, 49776)
(240769, 233569, 58440)
(240773, 214852, 108675)
(240773, 228452, 76035)
(240785, 172664, 167823)
(240785, 209456, 118767)
(240797, 198772, 135915)
(240805, 177804, 162397)
(240805, 208547, 120396)
(240805, 216163, 106116)
(240805, 233916, 57187)
(240809, 225680, 84009)
(240809, 239440, 25641)
(240817, 185592, 153455)
(240817, 227695, 78408)
(240829, 239371, 26460)
(240841, 182359, 157320)
(240853, 236628, 44915)
(240869, 217460, 103581)
(240881, 173169, 167440)
(240893, 206668, 123765)
(240913, 201312, 132335)
(240941, 182860, 156891)
(240941, 239259, 28420)
(240953, 235335, 51728)
(240965, 221757, 94276)
(240965, 239284, 28413)
(240973, 223675, 89652)
(240973, 233748, 58565)
(240985, 214073, 110664)
(240985, 236496, 46297)
(240997, 228228, 77405)
(241001, 210249, 117800)
(241001, 229449, 73720)
(241009, 204559, 127440)
(241009, 219791, 98880)
(241013, 233325, 60388)
(241033, 220008, 98455)
(241033, 225545, 85008)
(241037, 174988, 165765)
(241049, 239200, 29799)
(241057, 225432, 85375)
(241057, 237185, 43032)
(241061, 239139, 30380)
(241069, 203820, 128731)
(241085, 171147, 169796)
(241085, 211844, 115083)
(241085, 230884, 69387)
(241085, 241077, 1964)
(241093, 178435, 162132)
(241097, 214528, 110025)
(241097, 241065, 3928)
(241105, 180096, 160303)
(241105, 217777, 103464)
(241117, 241045, 5892)
(241121, 193160, 144321)
(241121, 236360, 47679)
(241141, 209100, 120109)
(241145, 195776, 140793)
(241145, 227367, 80344)
(241145, 233576, 59943)
(241145, 241017, 7856)
(241169, 235119, 53680)
(241177, 217152, 104935)
(241181, 193131, 144460)
(241181, 240981, 9820)
(241189, 191261, 146940)
(241189, 239011, 32340)
(241193, 187832, 151305)
(241193, 194985, 141968)
(241217, 189375, 149408)
(241217, 211935, 115192)
(241225, 196823, 139464)
(241225, 240937, 11784)
(241229, 239020, 32571)
(241237, 231155, 69012)
(241237, 237005, 44988)
(241249, 176449, 164520)
(241253, 215715, 108028)
(241261, 236220, 49061)
(241265, 187473, 151864)
(241265, 206296, 125103)
(241265, 222496, 93297)
(241265, 233073, 62336)
(241277, 198645, 136948)
(241277, 240885, 13748)
(241289, 185120, 154761)
(241289, 230680, 70761)
(241309, 172140, 169109)
(241309, 177300, 163691)
(241309, 225180, 86741)
(241309, 229141, 75660)
(241313, 200912, 133665)
(241321, 233400, 61321)
(241333, 185555, 154308)
(241337, 240825, 15712)
(241349, 200451, 134420)
(241349, 223299, 91580)
(241361, 221361, 96200)
(241393, 234895, 55632)
(241405, 236076, 50443)
(241405, 240757, 17676)
(241421, 183621, 156740)
(241429, 211500, 116429)
(241441, 202241, 131880)
(241453, 213605, 112572)
(241457, 203432, 130065)
(241457, 227768, 80145)
(241469, 238731, 36260)
(241481, 227031, 82280)
(241481, 240681, 19640)
(241489, 216840, 106289)
(241501, 208740, 121451)
(241501, 209749, 119700)
(241513, 241512, 695)
(241517, 241508, 2085)
(241525, 230867, 70956)
(241525, 232813, 64284)
(241529, 181671, 159160)
(241529, 238720, 36729)
(241537, 241488, 4865)
(241541, 217341, 105380)
(241541, 222220, 94659)
(241553, 174472, 167055)
(241553, 204015, 129328)
(241553, 235928, 51825)
(241553, 241472, 6255)
(241561, 192720, 145639)
(241565, 224924, 88107)
(241565, 240597, 21604)
(241573, 195348, 142115)
(241573, 241452, 7645)
(241589, 190060, 149139)
(241597, 241428, 9035)
(241601, 179600, 161601)
(241621, 172429, 169260)
(241621, 219420, 101171)
(241621, 236621, 48900)
(241621, 238579, 38220)
(241625, 197944, 138567)
(241625, 234663, 57584)
(241657, 179705, 161568)
(241657, 187368, 152615)
(241657, 240505, 23568)
(241657, 241368, 11815)
(241685, 205773, 126764)
(241685, 233036, 64077)
(241693, 227532, 81515)
(241693, 241332, 13205)
(241705, 211447, 117096)
(241705, 235776, 53207)
(241709, 215259, 109940)
(241709, 230260, 73509)
(241733, 222915, 93508)
(241733, 241292, 14595)
(241757, 213868, 112725)
(241757, 240405, 25532)
(241765, 184644, 156067)
(241765, 220957, 98124)
(241777, 211152, 117775)
(241777, 241248, 15985)
(241781, 238419, 40180)
(241793, 232545, 66232)
(241805, 177723, 163964)
(241805, 192507, 146324)
(241805, 194373, 143836)
(241805, 216524, 107643)
(241817, 176792, 164985)
(241825, 196223, 141336)
(241825, 224664, 89473)
(241825, 226687, 84216)
(241825, 236417, 50856)
(241837, 171612, 170395)
(241837, 207515, 124188)
(241849, 203040, 131399)
(241849, 218951, 102720)
(241861, 235620, 54589)
(241865, 188727, 151264)
(241865, 198057, 138824)
(241865, 238384, 40887)
(241865, 240297, 27496)
(241873, 232848, 65455)
(241877, 241148, 18765)
(241921, 219120, 102529)
(241925, 186813, 153716)
(241925, 230044, 74883)
(241933, 227292, 82885)
(241933, 241092, 20155)
(241949, 228501, 79540)
(241949, 238251, 42140)
(241973, 175725, 166348)
(241981, 240181, 29460)
(241985, 216897, 107296)
(241985, 238264, 42273)
(241993, 241032, 21545)
(242005, 184883, 156156)
(242005, 192276, 146957)
(242005, 194916, 143437)
(242005, 201677, 133764)
(242009, 209241, 121600)
(242021, 205540, 127779)
(242021, 235460, 55971)
(242045, 189604, 150453)
(242045, 197524, 139893)
(242057, 240968, 22935)
(242065, 232656, 66833)
(242065, 242063, 984)
(242069, 232269, 68180)
(242089, 224400, 90839)
(242089, 242039, 4920)
(242093, 213532, 114075)
(242101, 179100, 162899)
(242105, 182937, 158584)
(242105, 203463, 131216)
(242105, 221656, 97383)
(242105, 240057, 31424)
(242113, 234175, 61488)
(242113, 242015, 6888)
(242125, 216204, 108997)
(242125, 222523, 95436)
(242125, 224453, 90804)
(242125, 230267, 74844)
(242129, 210800, 119121)
(242161, 173711, 168720)
(242173, 214795, 111852)
(242177, 226335, 86152)
(242177, 227048, 84255)
(242185, 235296, 57353)
(242185, 241943, 10824)
(242197, 240828, 25715)
(242201, 210951, 119000)
(242225, 205233, 128656)
(242225, 218816, 103887)
(242233, 208008, 124135)
(242233, 241895, 12792)
(242237, 238012, 45045)
(242237, 239925, 33388)
(242245, 184164, 157373)
(242245, 202644, 132733)
(242257, 235985, 54768)
(242261, 232460, 68211)
(242273, 240752, 27105)
(242281, 218519, 104640)
(242281, 228169, 81480)
(242309, 237891, 46060)
(242329, 176280, 166279)
(242353, 231985, 70128)
(242353, 235128, 58735)
(242353, 240672, 28495)
(242353, 241775, 16728)
(242357, 224132, 92205)
(242365, 178997, 163404)
(242365, 206987, 126084)
(242369, 171681, 171080)
(242369, 229600, 77631)
(242369, 233919, 63440)
(242369, 237880, 46431)
(242377, 239785, 35352)
(242393, 221368, 98745)
(242405, 181396, 160797)
(242405, 205156, 129117)
(242413, 212645, 116388)
(242425, 193753, 145704)
(242425, 241703, 18696)
(242437, 191875, 148188)
(242437, 216445, 109212)
(242437, 229955, 76788)
(242437, 240588, 29885)
(242441, 194480, 144759)
(242449, 215880, 110351)
(242453, 191828, 148275)
(242461, 197461, 140700)
(242461, 232260, 69589)
(242485, 210444, 120467)
(242485, 235757, 56724)
(242509, 199291, 138180)
(242521, 188071, 153120)
(242525, 177003, 165796)
(242525, 222123, 97364)
(242525, 234956, 60117)
(242525, 239637, 37316)
(242533, 218508, 105245)
(242537, 199688, 137655)
(242537, 225975, 88088)
(242593, 186145, 155568)
(242593, 241535, 22632)
(242597, 173428, 169635)
(242597, 186428, 155235)
(242597, 220125, 101972)
(242597, 229372, 79005)
(242617, 240408, 32665)
(242621, 227829, 83420)
(242629, 223860, 93571)
(242633, 233655, 65392)
(242645, 202244, 134067)
(242645, 214323, 113764)
(242645, 231693, 72076)
(242645, 237604, 49203)
(242665, 202903, 133104)
(242665, 232056, 70967)
